Date,Open,High,Low,Close,Volume,Dividend,Split,Adj_Open,Adj_High,Adj_Low,Adj_Close,Adj_Volume
2006-05-31,80.0,80.61,80.0,80.31,1336500.0,0.0,1.0,8.377998887816181,8.44188112933578,8.377998887816181,8.410463633506469,10692000.0
2006-04-30,82.15,82.39,81.27,81.84,837400.0,0.0,1.0,8.603157607926242,8.62829160458969,8.510999620160263,8.570692862235955,6699200.0
2006-03-31,85.0,85.2,84.65,85.1,1067100.0,0.0,1.0,8.901623818304692,8.922568815524233,8.864970073170497,8.912096316914463,8536800.0
2006-02-28,86.8,87.83,86.62,86.78,2334500.0,0.0,1.0,9.057231992837911,9.164708363259836,9.038449714511751,9.055145073023894,18676000.0
2006-01-31,81.8,82.05,80.88,80.95,2543500.0,0.0,1.0,8.535502039333423,8.561588537008648,8.439503727888598,8.44680794723766,20348000.0
2005-12-31,87.23,87.89,86.67,86.79,638600.0,0.0,1.0,9.102100768839298,9.17096912270189,9.043667014046795,9.056188532930904,5108800.0
2005-11-30,85.95,86.64,85.27,85.3,1180400.0,0.0,1.0,8.936288199440327,9.008028034898313,8.865588071742602,8.868707195023385,9443200.0
2005-10-31,83.0,84.27,82.96,84.05,2146000.0,0.0,1.0,8.629574410163434,8.761617295716537,8.625415579122391,8.738743724990803,17168000.0
2005-09-30,81.11,81.68,80.92,81.68,1764900.0,0.0,1.0,8.43306964347417,8.492332985809028,8.413315196029219,8.492332985809028,14119200.0
2005-08-31,78.3,78.98,77.72,78.91,1305900.0,0.0,1.0,8.115070879896408,8.185546591241613,8.054959243749026,8.178291738603136,10447200.0
2005-07-31,84.32,84.82,83.72,83.8,854300.0,0.0,1.0,8.738988206805429,8.790808582794549,8.676803755618483,8.685095015776742,6834400.0
2005-06-30,87.17,87.25,86.4,86.6,2183900.0,0.0,1.0,9.034364349943422,9.042655610101681,8.954560970920175,8.975289121315821,17471200.0
2005-05-31,82.21,82.52,81.6,82.2,790600.0,0.0,1.0,8.495509054182175,8.527544181378339,8.432472190989728,8.494475662982302,6324800.0
2005-04-30,77.09,77.4,75.11,76.81,2045500.0,0.0,1.0,7.966412759845567,7.998447887041729,7.76180130227008,7.937477806249033,16364000.0
2005-03-31,82.7,83.8,82.44,83.31,1346100.0,0.0,1.0,8.546145222976111,8.659818254962492,8.51927705177933,8.609182086168559,10768800.0
2005-02-28,86.8,87.89,86.73,86.95,1561300.0,0.0,1.0,8.9440424368286,9.056358177106748,8.936829499379545,8.959498731362292,12490400.0
2005-01-31,86.5,86.9,86.2,86.63,843400.0,0.0,1.0,8.91312984776122,8.954346633184395,8.88221725869384,8.926525303023752,6747200.0
2004-12-31,90.8,91.44,90.69,90.69,555600.0,0.0,1.0,9.356210291060332,9.42215714773741,9.34487567506896,9.34487567506896,4444800.0
2004-11-30,85.74,86.27,84.39,84.66,1077900.0,0.0,1.0,8.809653269472637,8.864109955183162,8.670942843606202,8.698684928779489,8623200.0
2004-10-31,81.22,81.95,81.07,81.31,858600.0,0.0,1.0,8.345230213979095,8.420236592410573,8.329817944438378,8.354477575703523,6868800.0
2004-09-30,78.53,79.23,78.24,78.8,1708100.0,0.0,1.0,8.068836846882274,8.14076077140561,8.039039792436892,8.09657893205556,13664800.0
2004-08-31,74.9,75.32,74.71,75.31,807900.0,0.0,1.0,7.675373141289674,7.7184126168483065,7.655902902346481,7.7173878674302445,6463200.0
2004-07-31,72.75,72.75,71.89,72.71,900100.0,0.0,1.0,7.455052016406191,7.455052016406191,7.366923566452799,7.45095301873394,7200800.0
2004-06-30,75.45,75.78,75.21,75.75,967600.0,0.0,1.0,7.731734359283123,7.7655510900791915,7.707140373249617,7.762476841825004,7740800.0
2004-05-31,71.19,71.44,70.55,71.15,800700.0,0.0,1.0,7.274770698210974,7.300317722716561,7.209370315476671,7.270683174290081,6405600.0
2004-04-30,72.15,72.89,71.81,71.95,1161900.0,0.0,1.0,7.3728712723124294,7.448490464848966,7.338127318984831,7.352433652707959,9295200.0
2004-03-31,76.67,78.09,76.45,77.87,1815400.0,0.0,1.0,7.834761475373443,7.979868574565177,7.812280093808527,7.957387193000261,14523200.0
2004-02-29,73.9,74.45,73.25,73.25,1624000.0,0.0,1.0,7.531530303777148,7.58758364162664,7.465285449955021,7.465285449955021,12992000.0
2004-01-31,68.33,69.78,67.85,69.66,1160700.0,0.0,1.0,6.9638628641013876,7.111639845704593,6.91494358743274,7.099410026537431,9285600.0
2003-12-31,68.0,68.54,68.0,68.46,1096300.0,0.0,1.0,6.930230861391692,6.985265047643921,6.930230861391692,6.977111834865812,8770400.0
2003-11-30,67.4,67.48,67.12,67.25,341200.0,0.0,1.0,6.847910300721376,6.856038384164369,6.819462008670902,6.832670144265764,2729600.0
2003-10-31,63.11,64.24,63.04,63.9,1477300.0,0.0,1.0,6.41204182609089,6.526851004723162,6.404929753078272,6.492306650090444,11818400.0
2003-09-30,60.99,61.09,60.2,60.82,1808600.0,0.0,1.0,6.196647614851583,6.206807719155324,6.11638279085203,6.1793754375352234,14468800.0
2003-08-31,56.22,57.07,56.2,56.98,1329300.0,0.0,1.0,5.697712740590518,5.783857454740321,5.6956858061399345,5.774736249712695,10634400.0
2003-07-31,51.51,52.44,51.13,51.74,1473000.0,0.0,1.0,5.220369677478078,5.314622129430216,5.18185792291699,5.24367942365979,11784000.0
2003-06-30,53.1,53.65,52.76,53.49,6250100.0,0.0,1.0,5.381510966299476,5.437251663690525,5.3470530806395535,5.421036188085856,50000800.0
2003-05-31,54.99,56.56,54.99,55.99,1725800.0,0.0,1.0,5.558982897455688,5.717695447901322,5.558982897455688,5.660073693917876,13806400.0
2003-04-30,54.28,54.28,53.12,53.53,1779200.0,0.0,1.0,5.487208431967535,5.487208431967535,5.369943108071397,5.4113903346208945,14233600.0
2003-03-31,52.05,52.1,51.4,51.42,1779800.0,0.0,1.0,5.261775955856857,5.266830495679966,5.196066938156435,5.198088754085679,14238400.0
2003-02-28,46.23,46.98,45.92,46.37,1336700.0,0.0,1.0,4.660112912126563,4.735715003497858,4.628864047693096,4.674225302515872,10693600.0
2003-01-31,44.77,45.26,44.18,44.54,1476100.0,0.0,1.0,4.512940840923779,4.562334207286357,4.453467195711694,4.489756199569915,11808800.0
2002-12-31,44.45,44.7,44.09,44.47,931300.0,0.0,1.0,4.48068394860536,4.505884645729124,4.444394944747139,4.4827000043752605,7450400.0
2002-11-30,45.34,45.63,44.72,44.78,525200.0,0.0,1.0,4.555836396222784,4.584976064394478,4.49353779530399,4.4995666921670985,4201600.0
2002-10-31,47.1,47.79,46.9,47.19,1097500.0,0.0,1.0,4.732684037540651,4.802016351466405,4.712587714663621,4.741727382835315,8780000.0
2002-09-30,43.05,43.39,41.87,43.18,1319000.0,0.0,1.0,4.325733499280786,4.3598972481717375,4.207165194306307,4.338796109150856,10552000.0
2002-08-31,43.05,43.87,43.0,43.18,1354500.0,0.0,1.0,4.313344763721987,4.395503711602405,4.308335071778059,4.3263699627762,10836000.0
2002-07-31,50.05,50.05,47.7,49.29,2177100.0,0.0,1.0,5.014701635871903,5.014701635871903,4.779246114507289,4.938554318324198,17416800.0
2002-06-30,54.5,56.3,53.65,53.65,4773300.0,0.0,1.0,5.460564218881493,5.6409131288629,5.375399455834717,5.375399455834717,38186400.0
2002-05-31,53.4,54.34,53.36,53.75,870300.0,0.0,1.0,5.3376297335921175,5.431588009801418,5.333631509072573,5.372614198138134,6962400.0
2002-04-30,54.0,54.1,52.8,53.33,1318800.0,0.0,1.0,5.397603101385288,5.4075986626841495,5.277656365798948,5.330632840682915,10550400.0
2002-03-31,60.55,61.15,59.85,60.01,888200.0,0.0,1.0,6.0523123664607255,6.112285734253895,5.982343437368694,5.998336335446872,7105600.0
2002-02-28,58.77,59.24,58.05,58.86,1328600.0,0.0,1.0,5.863180704777361,5.910070188038299,5.7913500070159225,5.87215954199754,10628800.0
2002-01-31,60.75,60.84,59.68,59.91,2040900.0,0.0,1.0,6.060715123621314,6.069693960841494,5.9539667255591775,5.976912642899636,16327200.0
2001-12-31,56.48,57.55,56.13,56.24,821300.0,0.0,1.0,5.634719179952787,5.741467578014924,5.599801479652089,5.610775614032308,6570400.0
2001-11-30,51.6,53.25,51.6,52.99,1519300.0,0.0,1.0,5.1366247438630355,5.300877279277261,5.1366247438630355,5.274995061575625,12154400.0
2001-10-31,48.4,50.1,48.4,49.36,2039400.0,0.0,1.0,4.818074372150599,4.987304257122831,4.818074372150599,4.91363948366433,16315200.0
2001-09-30,46.1,47.3,45.26,46.81,1290300.0,0.0,1.0,4.589116292482286,4.708572681874449,4.505496819907771,4.659794656205983,10322400.0
2001-08-31,49.51,51.18,49.51,50.0,1083300.0,0.0,1.0,4.915181707029757,5.080973535968147,4.915181707029757,4.9638272137242545,8666400.0
2001-07-31,46.1,47.6,45.6,47.55,1476200.0,0.0,1.0,4.576648691053763,4.72556350746549,4.527010418916521,4.720599680251766,11809600.0
2001-06-30,42.1,42.5,41.91,41.99,2996600.0,0.0,1.0,4.179542513955822,4.219253131665616,4.16067997054367,4.168622094085629,23972800.0
2001-05-31,40.75,41.52,40.7,41.1,1398900.0,0.0,1.0,4.0338128299809695,4.110034569345028,4.0288633663859015,4.068459075146451,11191200.0
2001-04-30,41.62,42.02,41.11,41.81,1172700.0,0.0,1.0,4.119933496535165,4.159529205295715,4.069448967865465,4.138741458196426,9381600.0
2001-03-31,40.3,40.65,38.8,40.55,548900.0,0.0,1.0,3.9892676576253514,4.023913902790833,3.840783749773291,4.014014975600695,4391200.0
2001-02-28,39.7,39.7,37.46,39.05,2910900.0,0.0,1.0,3.9170103494943986,3.9170103494943986,3.6960001937546645,3.852877938230636,23287200.0
2001-01-31,54.0,55.54,53.61,55.02,926000.0,0.0,1.0,5.327923397297167,5.479867879368234,5.289443950538909,5.428561950357225,7408000.0
2000-12-31,56.75,57.0,55.19,55.81,1096600.0,0.0,1.0,5.59925282956693,5.623919141591454,5.4453350425339,5.50650749635472,8772800.0
2000-11-30,42.81,43.44,42.5,42.63,1185000.0,0.0,1.0,4.213325956189004,4.275330052250649,4.18281600415867,4.195610500171391,9480000.0
2000-10-31,38.94,39.94,38.56,39.94,1461300.0,0.0,1.0,3.83244365181032,3.930862851908171,3.795044355773137,3.930862851908171,11690400.0
2000-09-30,40.13,40.31,39.81,40.06,603400.0,0.0,1.0,3.9495624999267633,3.9672779559443763,3.9180683558954508,3.9426731559199135,4827200.0
2000-08-31,40.94,40.94,39.56,39.58,1493100.0,0.0,1.0,4.016762273491245,4.016762273491245,3.8813657923623266,3.883328060204774,11944800.0
2000-07-31,43.94,44.44,42.88,43.75,629100.0,0.0,1.0,4.311102449858458,4.360159145919661,4.20710225420871,4.292460905355202,5032800.0
2000-06-30,39.63,39.91,38.44,39.81,1315800.0,0.0,1.0,3.888233729810895,3.9157054796051676,3.7714787931852327,3.9058941403929275,10526400.0
2000-05-31,44.13,44.13,42.38,42.5,965900.0,0.0,1.0,4.3166500105078,4.3166500105078,4.145470823596659,4.157208824984851,7727200.0
2000-04-30,44.5,44.94,43.13,43.44,965000.0,0.0,1.0,4.352842181454727,4.395881519878099,4.218833332272862,4.249156502525692,7720000.0
2000-03-31,38.75,40.0,38.44,39.63,1879600.0,0.0,1.0,3.790396281603835,3.912667129397507,3.7600731113510037,3.87647495845058,15036800.0
2000-02-29,27.88,29.13,27.88,28.44,1571900.0,0.0,1.0,2.718005613703505,2.83986741489179,2.718005613703505,2.772599700635857,12575200.0
2000-01-31,46.0,46.19,45.44,45.5,578400.0,0.0,1.0,4.484514283728882,4.503037277509502,4.42992019679653,4.435769563253569,4627200.0
1999-12-31,49.5,49.75,49.25,49.56,225300.0,0.0,1.0,4.82572732705608,4.850099687293737,4.801354966818423,4.831576693513118,1802400.0
1999-11-30,46.38,46.75,45.88,46.0,1062000.0,0.0,1.0,4.509715974574234,4.545692578942333,4.4610989416443685,4.472767029547536,8496000.0
1999-10-31,55.94,57.06,55.31,56.0,1433300.0,0.0,1.0,5.439273644193243,5.54817579795614,5.3780161827016135,5.445107688144827,11466400.0
1999-09-30,56.75,56.88,55.44,56.88,2081300.0,0.0,1.0,5.5180332375396235,5.530673666101388,5.3906566112633785,5.530673666101388,16650400.0
1999-08-31,49.13,49.13,46.19,46.75,1271000.0,0.0,1.0,4.7666621769445,4.7666621769445,4.481419213374037,4.535751206435078,10168000.0
1999-07-31,53.69,54.69,51.75,52.0,960600.0,0.0,1.0,5.209079834727258,5.3061012509076875,5.020858287337226,5.045113641382333,7684800.0
1999-06-30,64.94,64.94,63.06,63.38,1710800.0,0.0,1.0,6.30057076675709,6.30057076675709,6.118170504337883,6.149217357515621,13686400.0
1999-05-31,58.94,61.38,58.94,60.94,638600.0,0.0,1.0,5.706309789611555,5.942539784295169,5.706309789611555,5.899940932794845,5108800.0
1999-04-30,62.31,62.69,60.88,62.19,709000.0,0.0,1.0,6.032578265875399,6.069368183080224,5.894131998499347,6.0209603972844015,5672000.0
1999-03-31,57.56,58.75,55.94,57.69,1115800.0,0.0,1.0,5.572704300815086,5.6879148310091425,5.41586307483662,5.585290325121999,8926400.0
1999-02-28,53.69,54.0,53.25,53.44,773300.0,0.0,1.0,5.186863489540266,5.216811853886652,5.144356133693782,5.162711582809309,6186400.0
1999-01-31,42.63,45.88,42.5,45.5,2152200.0,0.0,1.0,4.11838313576274,4.432357923265178,4.105824144262643,4.3956470250341235,17217600.0
1998-12-31,40.5,41.19,40.25,40.56,997900.0,0.0,1.0,3.912608890414989,3.9792681529924296,3.8884569836840326,3.918405348030419,7983200.0
1998-11-30,40.0,40.44,39.31,40.0,1249400.0,0.0,1.0,3.8531633996528747,3.895548197049056,3.7866963310088626,3.8531633996528747,9995200.0
1998-10-31,43.88,44.88,43.25,43.38,1154200.0,0.0,1.0,4.226920249419204,4.323249334410526,4.166232925874671,4.178755706923543,9233600.0
1998-09-30,38.81,38.81,36.75,36.81,681500.0,0.0,1.0,3.738531788513202,3.738531788513202,3.5400938734310787,3.545873618530558,5452000.0
1998-08-31,35.56,35.75,34.63,34.69,2550400.0,0.0,1.0,3.4133259920972825,3.4315636731574193,3.324057342697663,3.3298166104008637,20403200.0
1998-07-31,45.56,45.94,43.94,44.5,716900.0,0.0,1.0,4.373203942630826,4.4096793047511005,4.217703714644392,4.27145687987427,5735200.0
1998-06-30,49.38,49.69,48.0,48.69,1603000.0,0.0,1.0,4.73987731973464,4.769633536201179,4.60741416256101,4.673645741147825,12824000.0
1998-05-31,46.81,47.0,45.94,46.0,843200.0,0.0,1.0,4.480793683174561,4.498981053390394,4.3975146721862695,4.403258052254428,6745600.0
1998-04-30,48.31,48.56,47.56,47.75,702600.0,0.0,1.0,4.624378184878509,4.6483089351625,4.552585934026535,4.570773304242368,5620800.0
1998-03-31,43.13,44.5,43.0,44.25,1631200.0,0.0,1.0,4.128533038994206,4.259673550550479,4.11608904884653,4.235742800266488,13049600.0
1998-02-28,44.06,44.63,43.69,43.88,1728600.0,0.0,1.0,4.206553111537479,4.26097288624416,4.171227994622615,4.189367919524843,13828800.0
1998-01-31,41.63,41.75,39.88,40.06,2348300.0,0.0,1.0,3.974553019366892,3.9860098140419824,3.8074747636884854,3.8246599557011214,18786400.0
1997-12-31,39.5,40.25,39.0,39.06,2673200.0,0.0,1.0,3.771194913884031,3.8427998806033483,3.723458269404486,3.729186666742032,21385600.0
1997-11-30,49.88,49.94,48.69,48.69,662300.0,0.0,1.0,4.747963761993399,4.7536750255403035,4.634690368313123,4.634690368313123,5298400.0
1997-10-31,47.38,47.75,46.88,47.13,1276400.0,0.0,1.0,4.509994447539039,4.545213906078284,4.462400584648167,4.486197516093603,10211200.0
1997-09-30,53.63,53.75,52.75,53.0,1137800.0,0.0,1.0,5.10491773367494,5.116340260768749,5.021152534987005,5.044949466432441,9102400.0
1997-08-31,53.0,53.88,52.75,53.38,1621900.0,0.0,1.0,5.035773494321796,5.119386337246385,5.012019845763675,5.071879040130141,12975200.0
1997-07-31,63.0,64.13,62.06,62.63,1456700.0,0.0,1.0,5.985919436646663,6.093285928129373,5.896605718068126,5.950764036780644,11653600.0
1997-06-30,58.88,59.75,57.5,58.38,1474200.0,0.0,1.0,5.594459308408818,5.677122005391081,5.463339168367987,5.546952011292575,11793600.0
1997-05-31,55.5,57.63,54.88,57.5,7312600.0,0.0,1.0,5.2646438994101565,5.466692395009141,5.205831661254584,5.454360796686198,58500800.0
1997-04-30,55.63,57.13,54.63,56.25,2167800.0,0.0,1.0,5.276975497733099,5.419263170690131,5.182117049095079,5.3357877358886725,17342400.0
1997-03-31,62.0,63.0,61.38,61.88,1787500.0,0.0,1.0,5.881223815557292,5.976082264195313,5.82241157740172,5.86984080172073,14300000.0
1997-02-28,72.75,73.25,71.5,71.88,1171500.0,0.0,1.0,6.890432394302578,6.937789317974761,6.772040085122121,6.80803134711298,9372000.0
1997-01-31,67.38,68.38,66.63,68.38,968900.0,0.0,1.0,6.381819034063335,6.476532881407701,6.310783648555062,6.476532881407701,7751200.0
1996-12-31,61.38,61.38,59.38,60.0,1042300.0,0.0,1.0,5.813535949997144,5.813535949997144,5.624108255308414,5.68283084066192,8338400.0
1996-11-30,55.625,56.0,54.875,55.875,514800.0,0.0,1.0,5.258368793079287,5.293818470336001,5.187469438565858,5.28200191125043,4118400.0
1996-10-31,62.0,62.625,60.375,60.875,1596500.0,0.0,1.0,5.8610133064434295,5.9200961018712865,5.707398038331001,5.754664274673287,12772000.0
1996-09-30,122.38,122.88,121.25,121.75,304100.0,0.0,1.0,5.784442003568927,5.808075121740069,5.731031156502144,5.754664274673287,4865600.0
1996-08-31,108.25,111.25,108.25,109.75,243900.0,0.0,1.0,5.1094489009152655,5.251050256136936,5.1094489009152655,5.180249578526101,3902400.0
1996-07-31,97.75,102.125,97.625,100.25,457900.0,0.0,1.0,4.61384415763942,4.820346134004356,4.60794410117185,4.731845286990811,7326400.0
1996-06-30,100.5,101.25,100.125,100.125,607600.0,0.0,1.0,4.743645399925951,4.7790457387313685,4.725945230523242,4.725945230523242,9721600.0
1996-05-31,99.375,100.875,99.0,99.375,312800.0,0.0,1.0,4.683484362528083,4.754178466113412,4.665810836631751,4.683484362528083,5004800.0
1996-04-30,88.5,89.0,88.375,89.0,433600.0,0.0,1.0,4.170952111534444,4.194516812729554,4.165060936235666,4.194516812729554,6937600.0
1996-03-31,85.75,85.875,83.125,84.125,521400.0,0.0,1.0,4.04134625496134,4.047237430260117,3.917631573687013,3.9647609760772324,8342400.0
1996-02-29,64.125,66.0,64.0,65.0,755500.0,0.0,1.0,3.015496552142633,3.103668965947973,3.009618391222277,3.056643678585125,12088000.0
1996-01-31,68.625,69.0,68.375,68.75,607900.0,0.0,1.0,3.2271103452754493,3.2447448280365174,3.2153540234347373,3.2329885061958055,9726400.0
1995-12-31,70.0,70.38,69.38,69.63,445200.0,0.0,1.0,3.2917701153993653,3.3096397245972473,3.2626144372343995,3.2743707590751114,7123200.0
1995-11-30,58.5,58.5,57.38,58.0,412000.0,0.0,1.0,2.744285930408543,2.744285930408543,2.691745755330636,2.720830495105906,6592000.0
1995-10-31,57.5,58.13,56.5,56.63,185000.0,0.0,2.0,2.6973750598032686,2.7269289082845916,2.6504641891979945,2.65656260237668,2960000.0
1995-09-30,111.8,113.5,110.8,111.1,324700.0,0.0,1.0,2.62231766683483,2.662191906849313,2.598862231532193,2.605898862122984,10390400.0
1995-08-31,94.5,94.75,92.56,92.56,198500.0,0.0,1.0,2.210540209394025,2.216388199365967,2.165159807211756,2.165159807211756,6352000.0
1995-07-31,91.5,91.63,90.13,90.38,134200.0,0.0,1.0,2.1403643297307227,2.1434052845161324,2.108317344684481,2.114165334656423,4294400.0
1995-06-30,83.63,84.38,83.25,84.0,84600.0,0.0,1.0,1.9562696054139925,1.9738135753298183,1.947380660656641,1.9649246305724666,2707200.0
1995-05-31,78.25,78.88,77.63,78.88,524500.0,0.0,1.0,1.8246466629174323,1.8393371088936363,1.81018939862339,1.8393371088936363,16784000.0
1995-04-30,76.25,76.88,76.0,76.63,241900.0,0.0,1.0,1.7780103264850378,1.7927007724612418,1.7721807844309885,1.7868712304071925,7740800.0
1995-03-31,74.0,75.13,73.75,75.0,294000.0,0.0,1.0,1.725544447998594,1.7518939780828968,1.7197149059445447,1.7488626162147913,9408000.0
1995-02-28,72.75,73.13,71.88,71.88,169500.0,0.0,1.0,1.6906757181083274,1.6995067390414018,1.6704573280773412,1.6704573280773412,5424000.0
1995-01-31,70.75,71.0,70.5,70.75,377000.0,0.0,1.0,1.6441966605658305,1.6500065427586426,1.6383867783730184,1.6441966605658305,12064000.0
1994-12-31,74.5,75.0,74.5,74.63,118600.0,0.0,1.0,1.7313448934580122,1.7429646578436366,1.7313448934580122,1.7343660321982746,3795200.0
1994-11-30,64.13,64.25,63.5,63.88,361400.0,0.0,1.0,1.4845860451624424,1.487364001273771,1.4700017755779682,1.478798636597175,11564800.0
1994-10-31,61.5,61.5,60.88,60.88,200800.0,0.0,1.0,1.4237025070558276,1.4237025070558276,1.409349733813964,1.409349733813964,6425600.0
1994-09-30,58.13,59.88,58.13,59.25,291200.0,0.0,1.0,1.3456882395960204,1.3862000995528936,1.3456882395960204,1.3716158299684191,9318400.0
1994-08-31,64.38,64.5,64.0,64.38,217300.0,0.0,1.0,1.4857218511879857,1.4884911370243101,1.4769524460396255,1.4857218511879857,6953600.0
1994-07-31,62.25,62.25,61.5,61.5,149200.0,0.0,1.0,1.4365670275932294,1.4365670275932294,1.4192589911162026,1.4192589911162026,4774400.0
1994-06-30,59.0,59.88,59.0,59.75,185000.0,0.0,1.0,1.3615655361927796,1.3818736323258247,1.3615655361927796,1.3788735726698067,5920000.0
1994-05-31,59.5,59.5,58.75,59.0,206100.0,0.0,1.0,1.3682820876614767,1.3682820876614767,1.3510348344556597,1.3567839188575987,6595200.0
1994-04-30,53.63,54.13,53.5,53.63,94600.0,0.0,1.0,1.2332935859039496,1.2447917547078275,1.2303040620149412,1.2332935859039496,3027200.0
1994-03-31,53.88,53.88,52.25,53.0,416700.0,0.0,1.0,1.2390426703058885,1.2390426703058885,1.2015586400052463,1.2188058932110633,13334400.0
1994-02-28,50.5,52.0,50.5,51.75,572900.0,0.0,1.0,1.1569801665892407,1.1913459141116935,1.1569801665892407,1.1856182895246181,18332800.0
1994-01-31,50.25,51.38,49.75,50.0,410700.0,0.0,1.0,1.1512525420021653,1.1771414051357465,1.1397972928280145,1.1455249174150899,13142400.0
1993-12-31,45.75,46.63,45.75,46.25,188400.0,0.0,1.0,1.0481552994348073,1.0683165379813129,1.0481552994348073,1.0596105486089582,6028800.0
1993-11-30,48.0,48.38,47.75,47.88,225600.0,0.0,1.0,1.09509300281191,1.1037624890841709,1.0893893934222645,1.0923552703048802,7219200.0
1993-10-31,48.0,48.5,47.5,48.38,248200.0,0.0,1.0,1.09509300281191,1.1065002215912005,1.083685784032619,1.1037624890841709,7942400.0
1993-09-30,44.88,45.5,44.75,45.0,272900.0,0.0,1.0,1.0239119576291358,1.0380569089154563,1.02094608074652,1.0266496901361655,8732800.0
1993-08-31,53.5,54.63,53.25,53.88,202100.0,0.0,1.0,1.2159075043224448,1.2415892889931808,1.210225693554583,1.224543856689595,6467200.0
1993-07-31,56.25,56.38,55.75,56.25,145200.0,0.0,1.0,1.2784074227689257,1.281361964368214,1.267043801233202,1.2784074227689257,4646400.0
